image,SSIM,PSNR,LPIPS,FID
15M2102762_16_25.png,0.34503639576223194,19.464117898801895,0.339215487241745,1.1780281066894531
15M2102762_16_8.png,0.23153433533349208,15.966454064244386,0.39348044991493225,1.1780281066894531
15M2102762_19_17.png,0.3721842675599989,15.830729402031187,0.474296897649765,1.1780281066894531
15M2102762_23_18.png,0.2890240324739455,15.030338867246622,0.43555015325546265,1.1780281066894531
15M2102762_23_19.png,0.28860544952641926,16.065897746433347,0.41837698221206665,1.1780281066894531
15M2102762_26_6.png,0.21602360598319525,15.716752277543018,0.4179992377758026,1.1780281066894531
15M2102762_27_25.png,0.25527087089805395,15.200841727890108,0.4394712448120117,1.1780281066894531
15M2102762_28_14.png,0.2368397386591261,14.855893174480206,0.42037728428840637,1.1780281066894531
15M2102762_29_10.png,0.1655419785923339,14.209138154143622,0.4177115857601166,1.1780281066894531
15M2102762_29_23.png,0.374313108540599,16.019969600375962,0.4793209135532379,1.1780281066894531
15M2102762_4_9.png,0.27198417127213675,19.34366331692949,0.33928051590919495,1.1780281066894531
15M2102762_6_9.png,0.3151669895403629,19.396780333396762,0.3175619840621948,1.1780281066894531
15M2102762_7_15.png,0.2482111281856255,16.461657615104595,0.4059094786643982,1.1780281066894531
15M2102762_7_22.png,0.22666730246412115,15.285436504019806,0.42989325523376465,1.1780281066894531
15M2102762_9_13.png,0.28403891251664964,17.54156818994556,0.38249561190605164,1.1780281066894531
16M2102718_13_13.png,0.29994215460084955,14.259213984553503,0.4139394164085388,1.1780281066894531
16M2102718_13_20.png,0.17418233043067666,14.254353273142815,0.4060322046279907,1.1780281066894531
16M2102718_13_23.png,0.25789186075526344,15.150800029611233,0.39944028854370117,1.1780281066894531
16M2102718_14_11.png,0.2060516463698873,13.561390750918411,0.4193715453147888,1.1780281066894531
16M2102718_14_24.png,0.26786004795146795,15.426756959330003,0.44907811284065247,1.1780281066894531
16M2102718_15_20.png,0.1801043932558103,14.826498098645292,0.40143081545829773,1.1780281066894531
16M2102718_17_18.png,0.2520050360394424,13.545611368582112,0.4058935046195984,1.1780281066894531
16M2102718_17_7.png,0.3662286335204404,17.38551808553048,0.3965468108654022,1.1780281066894531
16M2102718_18_11.png,0.20720320377308013,14.149305743295841,0.39696335792541504,1.1780281066894531
16M2102718_18_6.png,0.2681071164170736,14.314612598024574,0.41887906193733215,1.1780281066894531
16M2102718_19_22.png,0.11292430166345736,12.755688471697386,0.4452107548713684,1.1780281066894531
16M2102718_21_7.png,0.283294741950582,15.381710061964863,0.4181767404079437,1.1780281066894531
16M2102718_22_8.png,0.23981233244779002,13.776069059323504,0.4225347638130188,1.1780281066894531
16M2102718_23_18.png,0.16686984553522832,14.406243579694191,0.3821788430213928,1.1780281066894531
16M2102718_25_17.png,0.11931587075685253,12.325775599243624,0.4225110113620758,1.1780281066894531
16M2102718_27_20.png,0.24778755747522183,14.970552936039745,0.39502716064453125,1.1780281066894531
16M2102718_29_16.png,0.2790392903418318,14.521054663226646,0.3656984567642212,1.1780281066894531
16M2102718_30_12.png,0.23674590996983916,14.235678322752891,0.3579333424568176,1.1780281066894531
16M2102718_6_28.png,0.27023370533284496,14.329681632611944,0.40273517370224,1.1780281066894531
16M2102718_8_14.png,0.13413960556524832,13.773074613701038,0.4037444293498993,1.1780281066894531
17M2102569_12_19.png,0.26520692785861866,15.602535879426409,0.44507890939712524,1.1780281066894531
17M2102569_12_20.png,0.18217999379040897,14.497633517830552,0.47178077697753906,1.1780281066894531
17M2102569_12_21.png,0.20464267096024727,14.853057675338574,0.4571382999420166,1.1780281066894531
17M2102569_13_20.png,0.15318295683055708,13.785739975724908,0.5059394836425781,1.1780281066894531
17M2102569_15_15.png,0.19974288016404107,13.871237650390494,0.48927953839302063,1.1780281066894531
17M2102569_15_20.png,0.12087289578227928,12.610870680937934,0.5117521286010742,1.1780281066894531
17M2102569_16_12.png,0.2617681383837142,15.82495259069368,0.46823662519454956,1.1780281066894531
17M2102569_17_5.png,0.1822052005580114,13.999964908285934,0.48905280232429504,1.1780281066894531
17M2102569_17_6.png,0.26391021204436294,14.629907200679044,0.4796188175678253,1.1780281066894531
17M2102569_18_5.png,0.25895173447431813,15.47844785649004,0.45599231123924255,1.1780281066894531
17M2102569_18_7.png,0.361550180494469,16.772480699770377,0.4756539463996887,1.1780281066894531
17M2102569_20_5.png,0.3829334052859532,17.900099204941,0.40572553873062134,1.1780281066894531
17M2102569_21_16.png,0.39210562700857193,16.166939949765464,0.4660145044326782,1.1780281066894531
17M2102569_22_2.png,0.31152221603173197,17.73562633773158,0.4301719069480896,1.1780281066894531
17M2102569_22_4.png,0.3141694102688193,16.909262452935366,0.4448416829109192,1.1780281066894531
17M2102569_23_12.png,0.42595339949999467,16.78455139889454,0.44174450635910034,1.1780281066894531
17M2102569_23_23.png,0.3525397846504698,16.274368352673086,0.44188329577445984,1.1780281066894531
17M2102569_24_26.png,0.30153580374331485,14.997685836565584,0.4423391819000244,1.1780281066894531
17M2102569_25_20.png,0.3653340478263722,15.630767278275917,0.47333812713623047,1.1780281066894531
17M2102569_4_14.png,0.28733087088635884,16.245907301788463,0.45526865124702454,1.1780281066894531
17M2102569_7_8.png,0.3266942080819719,15.934327999530515,0.48579010367393494,1.1780281066894531
22M2102266_11_17.png,0.1893309688996745,12.662651805611988,0.44858431816101074,1.1780281066894531
22M2102266_12_16.png,0.12036940990442767,13.043587442450592,0.3845066726207733,1.1780281066894531
22M2102266_13_5.png,0.31830736447250557,14.15374559511288,0.4343971312046051,1.1780281066894531
22M2102266_14_10.png,0.2580582152440971,13.968304854591997,0.4287089407444,1.1780281066894531
22M2102266_14_21.png,0.11547766343113008,11.43126587498979,0.46054700016975403,1.1780281066894531
22M2102266_15_22.png,0.14134179461447216,13.30623527797142,0.3673868775367737,1.1780281066894531
22M2102266_16_13.png,0.1897374341044226,13.924921296448765,0.40768325328826904,1.1780281066894531
22M2102266_16_17.png,0.12458341739766406,11.480857023728486,0.4927716851234436,1.1780281066894531
22M2102266_16_19.png,0.11335466603959787,12.07177316823232,0.4794585704803467,1.1780281066894531
22M2102266_16_9.png,0.29058655974597664,13.12900228428826,0.43450307846069336,1.1780281066894531
22M2102266_18_23.png,0.14063338371172945,13.439122675882826,0.4054507613182068,1.1780281066894531
22M2102266_18_25.png,0.3510008459592964,15.572180339949337,0.38275232911109924,1.1780281066894531
22M2102266_19_15.png,0.10836190704429954,10.084354371328669,0.49398308992385864,1.1780281066894531
22M2102266_20_23.png,0.09106110032673491,11.815679170207169,0.41813239455223083,1.1780281066894531
22M2102266_20_9.png,0.38119476143099157,15.252722649219855,0.4125787615776062,1.1780281066894531
22M2102266_23_16.png,0.1258687977796962,10.787022203696617,0.43576860427856445,1.1780281066894531
22M2102266_23_17.png,0.1911562111850074,11.272265096395797,0.5042304396629333,1.1780281066894531
22M2102266_25_10.png,0.3186940076626478,13.544211536854217,0.429717481136322,1.1780281066894531
22M2102266_25_14.png,0.31311798939929564,13.819362715739462,0.43016162514686584,1.1780281066894531
22M2102266_8_10.png,0.30161124921269516,13.269232655354333,0.46184349060058594,1.1780281066894531
23M2102136_14_17.png,0.14615732000114331,12.858424583823382,0.4567614793777466,1.1780281066894531
23M2102136_14_19.png,0.10944085349863775,11.387829428442469,0.44274434447288513,1.1780281066894531
23M2102136_15_11.png,0.1899024063760054,15.472936371120287,0.4137316048145294,1.1780281066894531
23M2102136_16_13.png,0.13375687459909846,12.759015533367728,0.42266470193862915,1.1780281066894531
23M2102136_16_18.png,0.14629999082738135,12.728778434128689,0.43370550870895386,1.1780281066894531
23M2102136_18_15.png,0.16246183068908954,13.850244715016984,0.43259337544441223,1.1780281066894531
23M2102136_18_17.png,0.1336738895489851,13.434819118778877,0.42766135931015015,1.1780281066894531
23M2102136_19_6.png,0.2695100848987416,12.016126738466163,0.48569992184638977,1.1780281066894531
23M2102136_22_20.png,0.12022992488898067,11.117409033087121,0.45737066864967346,1.1780281066894531
23M2102136_23_11.png,0.13079555540189913,13.323286677685438,0.4176109731197357,1.1780281066894531
23M2102136_24_12.png,0.11641532181195592,11.007336615952637,0.44338053464889526,1.1780281066894531
23M2102136_24_20.png,0.13525482335041975,12.04915919346697,0.4239000976085663,1.1780281066894531
23M2102136_27_14.png,0.09135118589363433,11.322202188956377,0.4599502682685852,1.1780281066894531
23M2102136_27_18.png,0.19617634076722293,13.808929314226315,0.44536954164505005,1.1780281066894531
23M2102136_28_4.png,0.2422162725459892,11.166314273009244,0.45813703536987305,1.1780281066894531
23M2102136_34_12.png,0.09632054123094103,10.45863405294462,0.44782620668411255,1.1780281066894531
23M2102136_34_17.png,0.08345121464915217,10.527074721830317,0.44812530279159546,1.1780281066894531
23M2102136_9_14.png,0.14803848878607315,13.396148504039056,0.3836277723312378,1.1780281066894531
28M2101987_14_25.png,0.29609693610188786,16.482762884653216,0.36569488048553467,1.1780281066894531
28M2101987_15_20.png,0.13407558001872166,12.427955906081145,0.4276634752750397,1.1780281066894531
